smiles,Taste
CCC(NC(=O)C(N)CC(=O)O)C(=O)OC(C)C,Sweet
CC(C)OC(=O)C(NC(=O)C(N)CC(=O)O)C(C)C,Sweet
CCCC(NC(=O)C(N)CC(=O)O)C(=O)OC(C)C,Sweet
COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC(C)(C)C,Sweet
CCC(CC)OC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC,Sweet
NC(CC(=O)O)C(=O)NCCC1CCCCC1,Sweet
COC(=O)C(CC1CCCCC1)NC(=O)C(N)CC(=O)O,Sweet
COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CCCC(C)C1,Sweet
COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CC(C)CC(C)(C)C1,Sweet
COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC(=O)OC1CC2CCC1(C)C2(C)C,Sweet
CCCCC(NC(=O)C(N)CC(=O)O)C(=O)OC,Sweet
CCOC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC(C)(C)C,Sweet
CCOC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CCCC1,Sweet
CCOC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CCCCC1,Sweet
CCOC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CCCCC1C,Sweet
CCOC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC(=O)OC1CC2CCC1(C)C2(C)C,Sweet
COC(=O)C(CCC(C)C)NC(=O)C(N)CC(=O)O,Sweet
CCCCCC(NC(=O)C(N)CC(=O)O)C(=O)OC,Sweet
CCCCCCC(NC(=O)C(N)CC(=O)O)C(=O)OC,Sweet
CC(Cc1ccccc1)NC(=O)C(N)CC(=O)O,Sweet
Cc1ccc(CC(C)NC(=O)C(N)CC(=O)O)cc1,Sweet
CC(COc1ccccc1)NC(=O)C(N)CC(=O)O,Sweet
COC(=O)C(CCCCNOC(C)=O)NC(=O)C(N)CC(=O)O,Sweet
COC(=O)C(CCCNOC(C)=O)NC(=O)C(N)CC(=O)O,Sweet
COC(=O)C(C)CC(NC(=O)C(N)CC(=O)O)C(=O)OC,Sweet
CCCC(O)C(NC(=O)C(N)CC(=O)O)C(=O)OC,Sweet
COC(=O)CCCNC(=O)C(N)CC(=O)O,Sweet
CC(Cc1ccc(F)cc1)NC(=O)C(N)CC(=O)O,Sweet
CCSCC(NC(=O)C(N)CC(=O)O)C(=O)OC,Sweet
CCCSCC(NC(=O)C(N)CC(=O)O)C(=O)OC,Sweet
COC(=O)C(CSC(C)C)NC(=O)C(N)CC(=O)O,Sweet
COC(=O)C(CSC(C)(C)C)NC(=O)C(N)CC(=O)O,Sweet
COC(=O)C(COC(C)(C)C)NC(=O)C(N)CC(=O)O,Sweet
COC(=O)C(Cc1ccc(O)cc1)NC(=O)C(N)CC(=O)O,Sweet
COC(=O)CCC(NC(=O)C(N)CC(=O)O)C(=O)OC,Sweet
CC(=O)OCCNC(=O)C(N)CC(=O)O,Sweet
CCC(=O)OCCNC(=O)C(N)CC(=O)O,Sweet
CCCC(=O)OCCNC(=O)C(N)CC(=O)O,Sweet
CC(Cc1ccco1)NC(=O)C(N)CC(=O)O,Sweet
CC(C)C(=O)OCCNC(=O)C(N)CC(=O)O,Sweet
NC(CC(=O)O)C(=O)NCCOC(=O)C1CC1,Sweet
NC(CC(=O)O)C(=O)NCCOC(=O)C1CCC1,Sweet
CC(C)CC(=O)OCCNC(=O)C(N)CC(=O)O,Sweet
CC(=O)OCC(C)NC(=O)C(N)CC(=O)O,Sweet
CCC(=O)OCC(C)NC(=O)C(N)CC(=O)O,Sweet
C=CC(=O)OCC(C)NC(=O)C(N)CC(=O)O,Sweet
CCCC(=O)OCC(C)NC(=O)C(N)CC(=O)O,Sweet
CC(COC(=O)C(C)C)NC(=O)C(N)CC(=O)O,Sweet
C=C(C)C(=O)OCC(C)NC(=O)C(N)CC(=O)O,Sweet
CC(CC1CCCCC1)NC(=O)C(N)CC(=O)O,Sweet
CC(COC(=O)C1CC1)NC(=O)C(N)CC(=O)O,Sweet
CCCCC(=O)OCC(C)NC(=O)C(N)CC(=O)O,Sweet
CCC(C)C(=O)OCC(C)NC(=O)C(N)CC(=O)O,Sweet
CC(C)CC(=O)OCC(C)NC(=O)C(N)CC(=O)O,Sweet
CC(COC(=O)C(C)(C)C)NC(=O)C(N)CC(=O)O,Sweet
CC(COC(=O)C1CC1C)NC(=O)C(N)CC(=O)O,Sweet
CC(COC(=O)C1CCC1)NC(=O)C(N)CC(=O)O,Sweet
CCC(CC)C(=O)OCC(C)NC(=O)C(N)CC(=O)O,Sweet
CC(COC(=O)C1CCC1C)NC(=O)C(N)CC(=O)O,Sweet
CC(COC(=O)C1CCCC1)NC(=O)C(N)CC(=O)O,Sweet
CCCCC(C)NC(=O)C(N)CC(=O)O,Sweet
CC(=O)OCC(CO)NC(=O)C(N)CC(=O)O,Sweet
CCC(=O)OCC(CO)NC(=O)C(N)CC(=O)O,Sweet
NC(CC(=O)O)C(=O)NC(CO)COC(=O)C1CC1,Sweet
CC(C)C(=O)OCC(CO)NC(=O)C(N)CC(=O)O,Sweet
CCCC(=O)OCC(CO)NC(=O)C(N)CC(=O)O,Sweet
NC(CC(=O)O)C(=O)NC(CO)COC(=O)C1CCC1,Sweet
CC(C)CC(=O)OCC(CO)NC(=O)C(N)CC(=O)O,Sweet
CCC(C)C(=O)OCC(CO)NC(=O)C(N)CC(=O)O,Sweet
NC(CC(=O)O)C(=O)NC(CO)COC(=O)C1CCCC1,Sweet
CCC(COC(C)=O)NC(=O)C(N)CC(=O)O,Sweet
NC(=O)CC(N)C(=O)O,Sweet
COC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O,Sweet
CC1=CC(=O)NS(=O)(=O)O1.COC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O,Sweet
COC(=O)C(NC(=O)C(N)C(=O)O)C(=O)OC1C2(C)CCC(C2)C1(C)C,Sweet
CC1=C(CCc2ccoc2)C2(C)CCC(OC3OC(CO)C(O)C(O)C3OC3OCC(O)C(O)C3O)C(C)(C)C2CC1,Sweet
Cc1cccc(CNC(=Nc2ccc(C#N)cc2)NCC(=O)O)c1,Sweet
COc1ccc(CCc2ccccc2)cc1O,Sweet
Nc1cc([N+](=O)[O-])ccc1Br,Sweet
CCCCOc1ccc([N+](=O)[O-])cc1N,Sweet
O=S(=O)([O-])NC1CCCCC1.O=S(=O)([O-])NC1CCCCC1.[Ca+2],Sweet
O=S1(=O)N=C([O-])c2ccccc21.O=S1(=O)N=C([O-])c2ccccc21.[Ca+2],Sweet
Nc1cc([N+](=O)[O-])ccc1Cl,Sweet
O=C(O)c1ccccc1C(=O)c1ccc(Cl)cc1,Sweet
Oc1cccc(C2OCc3ccccc3S2)c1,Sweet
COc1ccc(C2OCc3ccccc3S2)cc1OC(=O)Nc1ccccc1,Sweet
COc1ccc(C2OCc3ccccc3S2)cc1OC(=O)Nc1ccc([N+](=O)[O-])cc1,Sweet
COc1ccc(C2OCc3ccccc3S2)c(C=Cc2ccc([N+](=O)[O-])cc2)c1O,Sweet
Cc1ccc(C(=O)c2ccccc2C(=O)O)cc1,Sweet
COc1ccc(CCC(=O)c2c(O)cc(O)cc2O)cc1O,Sweet
COc1ccc(C2Cc3cc(O)cc(O)c3C(=O)C2OC(C)=O)cc1O,Sweet
CCOc1ccc(C(=O)c2ccccc2C(=O)O)cc1,Sweet
COc1ccc(C2OCc3ccccc3S2)cc1O,Sweet
COc1ccc(C(=O)C=CC(=O)O)cc1,Sweet
COc1ccc(C2Cc3ccccc3CO2)cc1O,Sweet
COc1ccc(C2COc3ccccc3S2)cc1O,Sweet
O=C(O)c1ccccc1C(=O)c1ccc(O)cc1,Sweet
COc1ccc2c(c1O)CCC1C2CCC2(C)CCCC12,Sweet
COc1ccc(C2OC3CC4CCC3(CS2)C4(C)C)cc1O,Sweet
CN(C)c1ccc(C(=O)c2ccccc2C(=O)O)cc1,Sweet
COc1ccc(CCc2ccc(O)cc2)cc1O,Sweet
COc1ccc(CCc2ccc(F)cc2)cc1O,Sweet
COc1ccc(CCc2ccc3c(c2)OCO3)cc1O,Sweet
CCOc1ccc(CCc2ccccc2)cc1O,Sweet
COc1ccc(C2OC(=O)c3ccccc3S2)cc1O,Sweet
COc1ccc(C2OC(=O)c3ccccc3O2)cc1O,Sweet
COc1ccc(C2Cc3cccc(O)c3C(=O)N2)cc1O,Sweet
COc1ccc(C2CC(=O)c3c(O)cccc3O2)cc1O,Sweet
COc1ccc(C2Cc3cccc(O)c3CO2)cc1O,Sweet
COc1ccc(C2Cc3cccc(OC(C)=O)c3C(=O)O2)cc1OC(C)=O,Sweet
COc1ccc(C2Cc3ccccc3C(=O)O2)cc1O,Sweet
CCOc1ccc(C2CC(=O)c3c(O)cccc3O2)cc1O,Sweet
CCCOc1ccc(C2CC(=O)c3c(O)cccc3O2)cc1O,Sweet
COc1ccc(CCC(=O)c2ccccc2O)cc1O,Sweet
CCOc1ccc(CCC(=O)c2ccccc2O)cc1O,Sweet
COc1ccc(CCCc2ccccc2)cc1O,Sweet
COc1ccc(CCc2ccccc2C)cc1O,Sweet
COc1ccc(CCc2ccccc2O)cc1O,Sweet
COc1ccc(CCc2ccccc2OC)cc1O,Sweet
COc1ccc(CCc2ccccc2CO)cc1O,Sweet
COc1cccc(CCc2ccc(OC)c(O)c2)c1,Sweet
COc1ccc(CCc2cccc(C)c2)cc1O,Sweet
COc1ccc(CNc2ccccc2)cc1O,Sweet
COc1ccc(COc2ccccc2)cc1O,Sweet
COc1ccc(CSc2ccccc2)cc1O,Sweet
COc1ccc(NCc2ccccc2)cc1O,Sweet
COc1ccc(C(=O)Oc2ccccc2)cc1O,Sweet
COc1ccc(COC(=O)c2ccccc2O)cc1O,Sweet
COc1ccc(CC(=O)c2ccccc2O)cc1O,Sweet
COc1ccc(CCC2CCCCC2)cc1O,Sweet
COC(=O)C(CC(=O)CNC(=O)Nc1ccc(C#N)cc1)Cc1ccccc1,Sweet
O=S(=O)(O)NC1CCCCC1,Sweet
CC(=O)OCC1OC(OC2CCC3(C)C(CCC4(C)C3CC(OC3OC(C)C(O)C(O)C3O)C3C(C5(C)CCC(C(C)(C)O)O5)CCC34C)C2(C)C)C(O)C1O,Sweet
CC(=O)OC1C(=O)c2c(O)cc(O)cc2OC1c1ccc(O)c(O)c1,Sweet
COc1ccc(C2Oc3cc(O)cc(O)c3C(=O)C2OC(C)=O)cc1O,Sweet
COc1ccc(C2Oc3cc(O)cc(O)c3C(=O)C2O)cc1O,Sweet
O=C(CO)CO,Sweet
CN(C)C(N)=O,Sweet
CCOc1ccc(NC(N)=O)cc1,Sweet
C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(C)C(O)C(O)C1O)C3,Sweet
OCC(O)C(O)CO,Sweet
CCOc1ccc([N+](=O)[O-])cc1N,Sweet
COc1ccc(C2CCc3ccccc3O2)cc1O,Sweet
Nc1cc([N+](=O)[O-])ccc1F,Sweet
OCC1OC(O)(CO)C(O)C1O,Sweet
ON=Cc1ccco1,Sweet
CC(=CCO)CCC1=C(C=O)CC(OC2OCC(O)C(O)C2O)C2C(C)(CO)CCCC12C,Sweet
OCC1OC(O)C(O)C(O)C1O,Sweet
NC(=O)C(N)CCC(=O)O,Sweet
OCC(O)CO,Sweet
NCC(=O)O,Sweet
N#Cc1ccc(NC(=O)NCC(=O)O)cc1,Sweet
O=C(O)CNC(=O)Nc1ccc([N+](=O)[O-])cc1,Sweet
OCCO,Sweet
Oc1cc2c(cc1O)C1c3ccc(O)c(O)c3OCC1(O)C2,Sweet
CC(C)=CCCC(C)(O)C1CCC(C)=CC1=O,Sweet
COc1ccc(CCC(=O)c2c(O)cc(OC3OC(CO)C(O)C(O)C3O)cc2O)cc1O,Sweet
COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1O,Sweet
NC(Cc1c[nH]cn1)C(=O)O,Sweet
CCOc1ccc(CCC(=O)c2c(O)cc(OC3OC(CO)C(O)C(O)C3OC3OC(C)C(O)C(O)C3O)cc2O)cc1O,Sweet
Nc1cc([N+](=O)[O-])ccc1O,Sweet
Nc1cc([N+](=O)[O-])ccc1I,Sweet
CC(C)Oc1ccc([N+](=O)[O-])cc1N,Sweet
COc1ccc(C2COc3ccccc3C2)cc1O,Sweet
OCC(O)C(O)C(O)C(O)COC1OC(CO)C(O)C(O)C1O,Sweet
OCC1OC(OCC2OC(O)(CO)C(O)C2O)C(O)C(O)C1O,Sweet
COc1ccc(C(O)Oc2ccccc2)cc1O,Sweet
Oc1cc2c(cc1O)C1c3ccc(O)c(O)c3OCC1(O)O2,Sweet
COc1ccc2c(c1)OC1(O)COc3ccccc3C21,Sweet
OCC1OC(OC2C(CO)OC(OC3(CO)OC(CO)C(O)C3O)C(O)C2O)C(O)C(O)C1O,Sweet
OCC1OC(OC2C(CO)OC(O)(CO)C2O)C(O)C(O)C1O,Sweet
COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CCCC1,Sweet
COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CCCCC1,Sweet
COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1C2(C)CCC(C2)C1(C)C,Sweet
O=C(CO)C(O)C(O)C(CO)OC1OC(CO)C(O)C(O)C1O,Sweet
O=C1CC(c2ccc(OC3OC(CO)C(O)C(O)C3O)cc2)Oc2cc(O)ccc21,Sweet
N#Cc1ccc(NC(=NCc2cccc3c2OCO3)NCC(=O)O)cc1,Sweet
OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,Sweet
OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,Sweet
CSCCC(N)C(=O)O,Sweet
COc1ccc([N+](=O)[O-])cc1N,Sweet
COC1CC(O)C(O)C(CO)O1,Sweet
COC1OC(CO)C(O)CC1O,Sweet
COC1OC(CO)CC(O)C1O,Sweet
COC1OC(C)C(O)C(O)C1O,Sweet
COCC(=O)CO,Sweet
COC1OC(CO)C(O)C(O)C1O,Sweet
Cc1ccc([N+](=O)[O-])cc1N,Sweet
COC1(CO)OCC(O)C(O)C1O,Sweet
CC(CCC(OC1OC(CO)C(O)C(O)C1O)C(C)(C)O)C1CCC2(C)C3CC=C4C(CCC(OC5OC(CO)C(O)C(O)C5O)C4(C)C)C3(C)C(O)CC12C,Sweet
CC(CCC(OC1OC(CO)C(O)C(O)C1OC1OC(O)C(O)C(O)C1CO)C(C)(C)O)C1CCC2(C)C3CC=C4C(CCC(OC5OC(COC6OC(CO)C(O)C(O)C6O)C(O)C(O)C5O)C4(C)C)C3(C)C(O)CC12C,Sweet
CC(CCC(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C(C)(C)O)C1CCC2(C)C3CC=C4C(CCC(OC5OC(COC6OC(CO)C(O)C(O)C6O)C(O)C(O)C5O)C4(C)C)C3(C)C(O)CC12C,Sweet
CC(=O)CO,Sweet
CC(NC(=O)C(N)CC(=O)O)NC(=O)C(C)(C)C,Sweet
CC(NC(=O)C(N)CC(=O)O)NC(=O)C(C1CC1)C1CC1,Sweet
CC(NC(=O)C(N)CC(=O)O)NC(=O)C1CCCC1,Sweet
CC(NC(=O)C(N)CC(=O)O)NC(=O)C1C(C)(C)CCC1(C)C,Sweet
CC(NC(=O)c1ccccc1)NC(=O)C(N)CC(=O)O,Sweet
CC(NC(=O)C(N)CC(=O)O)NC(=O)C1CCCCC1,Sweet
CC(NC(=O)C(N)CC(=O)O)NC(=O)C1C(C)CCCC1C,Sweet
CC(NC(=O)C(N)CC(=O)O)NC(=O)C1CC2CCC1C2,Sweet
CC(NC(=O)C(N)CC(=O)O)NC(=O)C12CC3CC(CC(C3)C1)C2,Sweet
CC(=O)NC(C=O)C(O)C(O)C(O)CO,Sweet
CC1OC(OC2C(Oc3cc(O)c(C(=O)CCc4ccc(O)cc4)c(O)c3)OC(CO)C(O)C2O)C(O)C(O)C1O,Sweet
CC1OC(OC2C(=O)c3c(O)cc(O)cc3OC2c2ccc(O)c(O)c2)C(O)C(O)C1O,Sweet
CC1OC(OC2C(Oc3cc(O)c(C(=O)CCc4ccc(O)c(O)c4)c(O)c3)OC(CO)C(O)C2O)C(O)C(O)C1O,Sweet
COc1ccc(CCC(=O)c2c(O)cc(OC3OC(CO)C(O)C(O)C3OC3OC(C)C(O)C(O)C3O)cc2O)cc1O,Sweet
COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NCCC(C)(C)C,Sweet
Nc1cccc([N+](=O)[O-])c1,Sweet
O=[N+]([O-])c1ccccc1,Sweet
CC1CCC(C(C)C2CCC3C4CC(=O)C5CC(OC6OC(CO)C(O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC23C)OC1OC1OC(C)C(O)C(O)C1O,Sweet
CCC1=CC(=O)NS(=O)(=O)O1,Sweet
CC1=C(C)C(=O)NS(=O)(=O)O1,Sweet
CCC1=C(C)OS(=O)(=O)NC1=O,Sweet
CCC1=C(C)C(=O)NS(=O)(=O)O1,Sweet
CC1=COS(=O)(=O)NC1=O,Sweet
Cc1ccc(NC(N)=O)cc1,Sweet
CC1(C(=O)O)CCC2(C)CCC3(C)C(=CCC4C5(C=O)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,Sweet
CC1(C(=O)O)CCC2(C)CCC3(C)C(=CCC4C5(CO)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,Sweet
C=C(C)C1CC=C(C=NO)CC1,Sweet
Oc1cc(O)cc(O)c1,Sweet
COc1ccc(OC(=O)c2ccccc2C(=O)O)cc1,Sweet
COc1ccc(C2Cc3cccc(O)c3C(=O)O2)cc1O,Sweet
CC1CCC(C(C)C2CCC3C4=CC(=O)C5CC(OC6OC(CO)C(O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC32C)OC1OC1OC(C)C(O)C(O)C1O,Sweet
CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)[O-])C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1.[K+],Sweet
O=C1[N-]S(=O)(=O)c2ccccc21.[K+],Sweet
O=C(CCc1ccc(O)cc1)c1c(O)cc(OC2OC(CO)C(O)C(O)C2O)cc1O,Sweet
C=C(C)C1CCC2(C)C(CC(OC3OC(C)C(O)C(O)C3O)C3C(C(C)(O)CC=CC(C)(C)O)CCC32C)C1(C)CCC(=O)O,Sweet
C=C(C)C1CCC2(C)C(CC(OC3OCC(O)C(O)C3O)C3C(C(C)(O)CC=CC(C)(C)O)CCC32C)C1(C)CCC(=O)O,Sweet
OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,Sweet
C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)C(O)C1O)C3,Sweet
C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)C(O)C1O)C3,Sweet
C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(C)C(O)C(O)C1O)C3,Sweet
C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)C(O)C1O)C3,Sweet
C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C3,Sweet
C=C1CC23CCC4C(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OCC(O)C(O)C1O)C3,Sweet
Oc1cccc(O)c1,Sweet
CC1OC(O)C(O)C(O)C1O,Sweet
O=CC(O)C(O)C(O)CO,Sweet
C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1O)C3,Sweet
O=C1NS(=O)(=O)c2ccccc21,Sweet
Cc1ccc2c(c1)S(=O)(=O)NC2=O,Sweet
O=C1NS(=O)(=O)c2cc(Cl)ccc21,Sweet
O=C1NS(=O)(=O)c2cc(F)ccc21,Sweet
Nc1ccc2c(c1)S(=O)(=O)NC2=O,Sweet
O=C1NS(=O)(=O)c2cc(O)ccc21,Sweet
O=C1NS(=O)(=O)c2cccc(Cl)c21,Sweet
Nc1cccc2c1C(=O)NS2(=O)=O,Sweet
Nc1cccc2c1S(=O)(=O)NC2=O,Sweet
Oc1ccc(C2Oc3c(c(O)cc(O)c3C3c4c(O)cc5c(c4OC(c4ccc(O)cc4)C3O)C3c4c(O)cc(O)cc4OC(c4ccc(O)cc4)(O5)C3O)CC2O)cc1,Sweet
NC(CO)C(=O)O,Sweet
CC(CCC(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C(C)(C)O)C1CCC2(C)C3CC=C4C(CCC(OC5OC(CO)C(O)C(O)C5O)C4(C)C)C3(C)C(O)CC12C,Sweet
O=C1[N-]S(=O)(=O)c2ccccc21.[Na+],Sweet
OCC(O)C(O)C(O)C(O)CO,Sweet
O=C(CO)C(O)C(O)C(O)CO,Sweet
COc1cc2c(cc1O)C1(CC2)SCc2ccccc2S1,Sweet
OCC1OC(OCC2OC(OCC3OC(OC4(CO)OC(CO)C(O)C4O)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,Sweet
C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C3,Sweet
C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C3,Sweet
OCC1OC(OC2(CCl)OC(CCl)C(O)C2O)C(O)C(O)C1Cl,Sweet
N#Cc1ccc(N=C(NCC(=O)O)NC2CCCCCCCC2)cc1,Sweet
OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,Sweet
COc1ccc(C2CS(=O)(=O)c3ccccc3O2)cc1O,Sweet
O=C(O)CCNC(=O)Nc1ccc([N+](=O)[O-])cc1,Sweet
O=C(O)CCNC(=S)Nc1ccc([N+](=O)[O-])cc1,Sweet
O=C(O)CCNC(=O)Oc1ccc([N+](=O)[O-])cc1,Sweet
N#Cc1ccc(NC(=O)NCCC(=O)O)cc1,Sweet
COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1,Sweet
OCC1(O)OCC(O)C(O)C1O,Sweet
CCC(C)C(=O)OC(C)C1(O)CCC2(O)C3CCC4CC(OC5CC(O)C(OC6CC(OC)C(OC7CC(OC)C(OC8CC(OC)C(OC9OC(C)C(OC%10OC(CO)C(O)C(O)C%10O)C(OC)C9O)C(C)O8)C(C)O7)C(C)O6)C(C)O5)CCC4(C)C3CC(OC(C)=O)C12C,Sweet
O=C1NS(=O)(=O)c2cscc21,Sweet
CC(O)C(N)C(=O)O,Sweet
CC=Cc1ccc(OC)cc1,Sweet
O=CC=Cc1ccccc1,Sweet
OCC1OC(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,Sweet
OC1CC(O)C(O)C(O)C1O,Sweet
OCC(O)C(O)C(O)CO,Sweet
OC1COC(OC2COC(O)C(O)C2O)C(O)C1O,Sweet
OC1COC(O)C(O)C1O,Sweet
O=C(O)CC(NC(=O)Nc1ccc([N+](=O)[O-])cc1)c1ccccc1,Non-bitter-Sweet
COc1ccc(C2=COc3ccccc3O2)cc1O,Non-bitter-Sweet
COc1cc2c(cc1O)CC1(O)COc3ccccc3C21,Non-bitter-Sweet
COc1ccc(C(=O)c2ccccc2C(=O)O)cc1OC,Non-bitter-Sweet
COc1ccc(C2OCCc3ccccc3O2)cc1O,Non-bitter-Sweet
CSc1ccc(C2CSc3cc(O)ccc3O2)cc1O,Non-bitter-Sweet
CSc1ccc(C2CSc3ccccc3O2)cc1O,Non-bitter-Sweet
COc1ccc(C(=O)c2ccccc2C(=O)O)c(O)c1,Non-bitter-Sweet
COc1cc(C(=O)c2ccccc2C(=O)O)ccc1O,Non-bitter-Sweet
COc1ccc(C(O)c2ccccc2CO)cc1,Non-bitter-Sweet
COc1ccc(C2(C)COc3ccccc3O2)cc1O,Non-bitter-Sweet
CCCOc1ccc(N)cc1[N+](=O)[O-],Non-bitter-Sweet
COc1cc2c(cc1O)C(COc1ccccc1)OCC2,Non-bitter-Sweet
COc1ccc(C2OCc3ccccc3CO2)cc1O,Non-bitter-Sweet
COc1ccc(C2CSc3ccccc3C2)cc1O,Non-bitter-Sweet
COc1ccc(C2OC(=O)c3ccccc32)cc1,Non-bitter-Sweet
COc1cc2c(cc1OC)C1c3ccc(OC)c(O)c3OCC1(O)C2,Non-bitter-Sweet
O=S(=O)(O)c1cc2c(nc(-c3ccccc3)n2Nc2ccccc2)c2ccccc12,Non-bitter-Sweet
Cc1c(N)cccc1[N+](=O)[O-],Non-bitter-Sweet
Cc1ccc(N)cc1[N+](=O)[O-],Non-bitter-Sweet
COc1cc2c(cc1OC)C1c3ccc(O)c(OC)c3OCC1(O)C2,Non-bitter-Sweet
COC1OC(CCl)C(O)C(O)C1O,Non-bitter-Sweet
COc1ccc(C2SCc3ccccc3CS2)cc1O,Non-bitter-Sweet
O=C(O)c1ccc(C(=O)c2ccccc2C(=O)O)cc1,Non-bitter-Sweet
O=C(O)c1ccccc1C(=O)c1ccc(-c2ccccc2)cc1,Non-bitter-Sweet
COc1ccc(C2OCc3ccccc3S2)cc1,Non-bitter-Sweet
CCNC(=O)Oc1cc(C2OCc3ccccc3S2)ccc1OC,Non-bitter-Sweet
O=C(O)c1ccccc1C(=O)c1ccccc1,Non-bitter-Sweet
COc1ccc(Cc2ccccc2C(=O)O)cc1,Non-bitter-Sweet
COc1ccc(Oc2ccccc2C(=O)O)cc1,Non-bitter-Sweet
COc1ccc(Sc2ccccc2C(=O)O)cc1,Non-bitter-Sweet
COc1ccc(-c2cc3cccc(O)c3c(=O)o2)cc1O,Non-bitter-Sweet
COc1ccc(C(=O)c2ccccc2)cc1,Non-bitter-Sweet
COc1ccc(-c2cc(=O)c3c(O)cccc3o2)cc1O,Non-bitter-Sweet
COc1ccc(C2OCc3ccccc3S2)c(NC(=O)c2ccc([N+](=O)[O-])cc2)c1O,Non-bitter-Sweet
COC(=O)c1ccccc1C(=O)c1ccc(OC)cc1,Non-bitter-Sweet
COc1ccc(C2OC(=O)c3ccccc32)cc1O,Non-bitter-Sweet
