Name	Taste	Smiles	Reference
4-Cyanophenyl guanidineacetic acid derivative 5	Sweet	N#Cc1ccc(N=C(NCC(=O)O)NC2CCCCCC2)cc1	ChemTasteDB
4-Cyanophenyl guanidineacetic acid derivative 6	Sweet	N#Cc1ccc(N=C(NCC(=O)O)Nc2cccc3ccccc23)cc1	ChemTasteDB
4-Cyanophenyl guanidineacetic acid derivative 7	Sweet	N#Cc1ccc(N=C(NCC(=O)O)NC(c2ccccc2)c2ccco2)cc1	ChemTasteDB
4-Cyanophenyl guanidineacetic acid derivative 8	Sweet	CC(NC(=Nc1ccc(C#N)cc1)NCC(=O)O)C1CCCCC1	ChemTasteDB
4-Cyanophenyl guanidineacetic acid derivative 9	Sweet	N#Cc1ccc(N=C(NCC(=O)O)NCC2CCCCC2)cc1	ChemTasteDB
4-Cyanophenyl guanidineacetic acid derivative 10	Sweet	N#Cc1ccc(N=C(NCC(=O)O)NCc2ccccc2)cc1	ChemTasteDB
4-Cyanophenyl guanidineacetic acid derivative 12	Sweet	COCC(NC(=Nc1ccc(C#N)cc1)NCC(=O)O)c1ccccc1	ChemTasteDB
4-Cyanophenyl guanidineacetic acid derivative 13	Sweet	N#Cc1ccc(N=C(NCC(=O)O)NCC23CC4CC(CC(C4)C2)C3)cc1	ChemTasteDB
4-Cyanophenyl guanidineacetic acid derivative 14	Sweet	CN(NC(=Nc1ccc(C#N)cc1)NCC(=O)O)c1ccccc1	ChemTasteDB
4-Cyanophenyl guanidineacetic acid derivative 15	Sweet	N#Cc1ccc(N=C(NCC(=O)O)NC2CCCCC2)cc1	ChemTasteDB
4-Cyanophenyl guanidineacetic acid derivative 16	Sweet	N#Cc1ccc(N=C(NCC(=O)O)Nc2cccc(Cl)c2)cc1	ChemTasteDB
4-Cyanophenyl guanidineacetic acid derivative 17	Sweet	CC(NC(=Nc1ccc(C#N)cc1)NCC(=O)O)c1ccccc1	ChemTasteDB
4-Cyanophenyl guanidineacetic acid derivative 18	Sweet	Cc1cccc(NC(=Nc2ccc(C#N)cc2)NCC(=O)O)c1	ChemTasteDB
4-Cyanophenyl guanidineacetic acid derivative 19	Sweet	N#Cc1ccc(N=C(NCCc2ccccc2)NCC(=O)O)cc1	ChemTasteDB
4-Cyanophenyl guanidineacetic acid derivative 20	Sweet	Cc1ccc(NC(=Nc2ccc(C#N)cc2)NCC(=O)O)cc1	ChemTasteDB
4-Cyanophenyl guanidineacetic acid derivative 21	Sweet	CCCCC(C)NC(=Nc1ccc(C#N)cc1)NCC(=O)O	ChemTasteDB
4-Cyanophenyl guanidineacetic acid derivative 22	Sweet	CCCCCCNC(=Nc1ccc(C#N)cc1)NCC(=O)O	ChemTasteDB
4-Cyanophenyl guanidineacetic acid derivative 23	Sweet	Cc1ccccc1NC(=Nc1ccc(C#N)cc1)NCC(=O)O	ChemTasteDB
4-Cyanophenyl guanidineacetic acid derivative 24	Sweet	N#Cc1ccc(N=C(NCC(=O)O)Nc2ccc(CO)c(CO)c2)cc1	ChemTasteDB
4-Cyanophenyl guanidineacetic acid derivative 25	Sweet	N#Cc1ccc(N=C(NCC(=O)O)NC2CCc3ccccc32)cc1	ChemTasteDB
4-Cyanophenyl guanidineacetic acid derivative 26	Sweet	N#Cc1ccc(N=C(NCC(=O)O)Nc2ccccc2)cc1	ChemTasteDB
4-Cyanophenyl guanidineacetic acid derivative 27	Sweet	N#Cc1ccc(N=C(NCC(=O)O)NC23CC4CC(CC(C4)C2)C3)cc1	ChemTasteDB
4-Cyanophenyl guanidineacetic acid derivative 28	Sweet	N#Cc1ccc(N=C(N)NCC(=O)O)cc1	ChemTasteDB
4-Cyanophenyl guanidineacetic acid derivative 29	Sweet	CCNC(=Nc1ccc(C#N)cc1)NCC(=O)O	ChemTasteDB
4-Cyanophenyl guanidineacetic acid-N'-sulfonyl derivative 1	Sweet	N#Cc1ccc(N=C(NCC(=O)O)NS(=O)(=O)c2ccccc2)cc1	ChemTasteDB
4-Cyanophenyl guanidineacetic acid-N'-sulfonyl derivative 2	Sweet	N#Cc1ccc(N=C(NCC(=O)O)NS(=O)(=O)Cc2ccccc2)cc1	ChemTasteDB
4-Cyanophenyl guanidineacetic acid-N'-sulfonyl derivative 3	Sweet	N#Cc1ccc(N=C(NCC(=O)O)NS(=O)(=O)C2CCCCCC2)cc1	ChemTasteDB
4-Cyanophenyl guanidineacetic acid-N'-sulfonyl derivative 4	Sweet	CCCCS(=O)(=O)NC(=Nc1ccc(C#N)cc1)NCC(=O)O	ChemTasteDB
4-Cyanophenyl guanidineacetic acid-N'-sulfonyl derivative 5	Sweet	CCCCCS(=O)(=O)NC(=Nc1ccc(C#N)cc1)NCC(=O)O	ChemTasteDB
4-Cyanophenyl guanidineacetic acid-N'-sulfonyl derivative 6	Sweet	N#Cc1ccc(N=C(NCC(=O)O)NS(=O)(=O)C2CCCCC2)cc1	ChemTasteDB
4-Cyanophenyl guanidineacetic acid-N'-sulfonyl derivative 7	Sweet	CS(=O)(=O)NC(=Nc1ccc(C#N)cc1)NCC(=O)O	ChemTasteDB
4-Deoxy-4-halo-galactosucrose derivative 36	Sweet	OCC1OC(OC2(CBr)OC(CBr)C(O)C2O)C(O)C(O)C1Cl	ChemTasteDB
4-Deoxy-4-halo-galactosucrose derivative 37	Sweet	CC1(OC2OC(CO)C(Cl)C(O)C2O)OC(CCl)C(F)C1O	ChemTasteDB
4-Deoxy-4-halo-galactosucrose derivative 42	Sweet	OCC1OC(OC2(CO)OC(CF)C(O)C2O)C(O)C(O)C1F	ChemTasteDB
4-Deoxy-4-halo-galactosucrose derivative 43	Sweet	OCC1OC(OC2(CF)OC(CF)C(O)C2O)C(O)C(O)C1F	ChemTasteDB
4-Deoxy-4-halo-galactosucrose derivative 45	Sweet	OCC1OC(OC2(CCl)OC(CCl)C(O)C2O)C(O)C(O)C1Br	ChemTasteDB
4-Deoxy-4-halo-galactosucrose derivative 48	Sweet	OCC1OC(OC2(CI)OC(CI)C(O)C2O)C(O)C(O)C1I	ChemTasteDB
4-Deoxysucrose	Sweet	OCC1CC(O)C(O)C(OC2(CO)OC(CO)C(O)C2O)O1	ChemTasteDB
4-Ethenyl-1-methylcyclohexene	Sweet	C=CC1CC=C(C)CC1	ChemTasteDB
4-Fluoro-1'-4'-6'-tribromo sucrose	Sweet	OCC1OC(OC2(CBr)OC(CBr)C(Br)C2O)C(O)C(O)C1F	ChemTasteDB
4-Fluoro-1',4',6'-trichloro galactosucrose	Sweet	OCC1OC(OC2(CCl)OC(CCl)C(Cl)C2O)C(O)C(O)C1F	ChemTasteDB
4-Galactosyl-kojibiose	Sweet	OCC1OC(OC2C(O)OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C2O)C(O)C(O)C1O	ChemTasteDB
4'-Iodo sucralose	Sweet	OCC1OC(OC2(CCl)OC(CCl)C(I)C2O)C(O)C(O)C1Cl	ChemTasteDB
4-Methoxymethyl-1-methyl-1,4-cyclohexadiene	Sweet	COCC1=CCC(C)=CC1	ChemTasteDB
4-Methoxymethyl-1-methylcyclohexene	Sweet	COCC1CC=C(C)CC1	ChemTasteDB
4-Methoxyphenyl urea	Sweet	COc1ccc(NC(N)=O)cc1	ChemTasteDB
4-Methylcyclohexylsulfamate	Sweet	CC1CCC(NS(=O)(=O)[O-])CC1.[Na+]	ChemTasteDB
4-Nitrophenyl guanidineacetic acid	Sweet	NC(=Nc1ccc([N+](=O)[O-])cc1)NCC(=O)O	ChemTasteDB
4-O-Methyl sucrose	Sweet	COC1C(CO)OC(OC2(CO)OC(CO)C(O)C2O)C(O)C1O	ChemTasteDB
4-O-n-propyl glycosides DHC	Sweet	CCCOc1ccc(CCC(=O)c2c(O)cc(OC3OC(CO)C(O)C(O)C3OC3OC(C)C(O)C(O)C3O)cc2O)cc1O	ChemTasteDB
4'-Fluoro-4-1'-6'-Trichloro sucrose	Sweet	OCC1OC(OC2(CCl)OC(CCl)C(F)C2O)C(O)C(O)C1Cl	ChemTasteDB
4-Propoxyphenyl urea	Sweet	CCCOc1ccc(NC(N)=O)cc1	ChemTasteDB
4β,10α-dimethyl-1,2,3,4,5,10-hexahydrofluorene-4α,6α-dicarboxylic acid	Sweet	CC1(C(=O)O)CCCC2(C)c3ccccc3C(C(=O)O)C12	ChemTasteDB
5-(2,4-dihydro-3,1-benzoxathiin-2-yl)-2-methoxyphenyl N-phenylcarbamate	Sweet	COc1ccc(C2OCc3ccccc3S2)cc1OC(=O)Nc1ccccc1	ChemTasteDB
5-(2-cyclohexylethyl)-2-methoxyphenol	Sweet	COc1ccc(CCC2CCCCC2)cc1O	ChemTasteDB
5-(3,4-dihydro-2H-1-benzopyran-2-yl)-2-methoxyphenol	Sweet	COc1ccc(C2CCc3ccccc3O2)cc1O	ChemTasteDB
5-(4-cyanoanilino)-5-oxo-4-[(2,2,2-trifluoroacetyl)amino]pentanoic acid	Sweet	N#Cc1ccc(NC(=O)C(CCC(=O)O)NC(=O)C(F)(F)F)cc1	ChemTasteDB
5-(4H-3,1-benzoxathiin-2-yl)-2-methoxyphenol, (R)-form	Sweet	COc1ccc(C2OCc3ccccc3S2)cc1O	ChemTasteDB
5-(benzylamino)-2-methoxyphenol	Sweet	COc1ccc(NCc2ccccc2)cc1O	ChemTasteDB
5,6-Dimethyl-1,2,3-oxathiazin-4(3H)-one 2,2-dioxide	Sweet	CC1=C(C)C(=O)NS(=O)(=O)O1	ChemTasteDB
5-[2-(2-hydroxyphenyl)ethyl]-2-methoxyphenol	Sweet	COc1ccc(CCc2ccccc2O)cc1O	ChemTasteDB
5-[2-(4-fluorophenyl)ethyl]-2-methoxyphenol	Sweet	COc1ccc(CCc2ccc(F)cc2)cc1O	ChemTasteDB
5-[2-(4-hydroxyphenyl)ethyl]-2-methoxyphenol	Sweet	COc1ccc(CCc2ccc(O)cc2)cc1O	ChemTasteDB
5-[8-(acetyloxy)-1-oxo-3,4-dihydro-1H-2-benzopyran-3-yl]-2-methoxyphenyl acetate	Sweet	COc1ccc(C2Cc3cccc(OC(C)=O)c3C(=O)O2)cc1OC(C)=O	ChemTasteDB
5-[hydroxy(phenoxy)methyl]-2-methoxyphenol	Sweet	COc1ccc(C(O)Oc2ccccc2)cc1O	ChemTasteDB
5-{2-[2-(hydroxymethyl)phenyl]ethyl}-2-methoxyphenol	Sweet	COc1ccc(CCc2ccccc2CO)cc1O	ChemTasteDB
5-Bromopyrimidine-2-carbonitrile	Sweet	N#Cc1ncc(Br)cn1	ChemTasteDB
5-Deoxy-D-threo-Hexulose	Sweet	OCC1(O)OCCC(O)C1O	ChemTasteDB
5-Ethyl-6-methyl-2,2-dioxooxathiazin-4-one	Sweet	CCC1=C(C)OS(=O)(=O)NC1=O	ChemTasteDB
5-Indanyl guanidineacetic acid derivative	Sweet	CC(NC(=Nc1ccc2c(c1)CCC2)NCC(=O)O)c1ccccc1	ChemTasteDB
5-Methyl-1,3,4-thiadiazole-2-ylsulfamic acid sodium salt	Sweet	Cc1nnc(NS(=O)(=O)[O-])s1.[Na+]	ChemTasteDB
5-Methyl-2,2-dioxooxathiazin-4-one	Sweet	CC1=COS(=O)(=O)NC1=O	ChemTasteDB
5-Nitro-2-propyl-aniline	Sweet	CCCc1ccc([N+](=O)[O-])cc1N	ChemTasteDB
5-Thio-β-D-glucopyranose	Sweet	OCC1SC(O)C(O)C(O)C1O	ChemTasteDB
6,1',6'-Trichloro sucrose	Sweet	OC1C(CCl)OC(OC2(CCl)OC(CCl)C(O)C2O)C(O)C1O	ChemTasteDB
6,6'-Di-O-methyl sucrose	Sweet	COCC1OC(OC2(CO)OC(COC)C(O)C2O)C(O)C(O)C1O	ChemTasteDB
6-Chloro-6-deoxy-D-fructofuranose	Sweet	OCC1(O)OC(CCl)C(O)C1O	ChemTasteDB
6'-Chloro sucrose	Sweet	OCC1OC(OC2(CO)OC(CCl)C(O)C2O)C(O)C(O)C1O	ChemTasteDB
6-Deoxy sucrose	Sweet	CC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O	ChemTasteDB
6-Ethyl-5-methyl-2,2-dioxooxathiazin-4-one	Sweet	CCC1=C(C)C(=O)NS(=O)(=O)O1	ChemTasteDB
6-Ethyl-acesulfame	Sweet	CCC1=CC(=O)NS(=O)(=O)O1	ChemTasteDB
6-Fluorobenzo[d]isothiazol-3(2H)-one 1,1-dioxide	Sweet	O=C1NS(=O)(=O)c2cc(F)ccc21	ChemTasteDB
6-Hydroxy-1,1-dioxo-1,2-benzothiazol-3-one	Sweet	O=C1NS(=O)(=O)c2cc(O)ccc21	ChemTasteDB
6-Methylsaccharin	Sweet	Cc1ccc2c(c1)S(=O)(=O)NC2=O	ChemTasteDB
6-O-acetate sucrose	Sweet	CC(=O)C1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O	ChemTasteDB
6'-O-Methyl sucrose	Sweet	COCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O	ChemTasteDB
6-O-methyl sucrose	Sweet	COCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O	ChemTasteDB
6-Quinolyl guanidineacetic acid derivative 1	Sweet	O=C(O)CNC(=Nc1ccc2ccccc2n1)NC1CCCCCCC1	ChemTasteDB
6-Quinolyl guanidineacetic acid derivative 2	Sweet	CC(NC(=Nc1ccc2ccccc2n1)NCC(=O)O)c1ccccc1	ChemTasteDB
6-Thio-β-D-fructopyranose	Sweet	OCC1(O)SCC(O)C(O)C1O	ChemTasteDB
6-Trifluoromethyl-tryptophan 	Sweet	NC(Cc1c[nH]c2cc(C(F)(F)F)ccc12)C(=O)O	ChemTasteDB
7-Amino-1,1-dioxo-1,2-benzothiazol-3-one	Sweet	Nc1cccc2c1S(=O)(=O)NC2=O	ChemTasteDB
8-Desoxyphyllodulcin	Sweet	COc1ccc(C2Cc3ccccc3C(=O)O2)cc1O	ChemTasteDB
8-Hydroxy-3-(3-hydroxy-4-methoxyphenyl) isochroman	Sweet	COc1ccc(C2Cc3cccc(O)c3CO2)cc1O	ChemTasteDB
8-Hydroxy-3-(3-hydroxy-4-methoxyphenyl)-3,4-dihydroisocarbostyril	Sweet	COc1ccc(C2Cc3cccc(O)c3C(=O)N2)cc1O	ChemTasteDB
9-Methoxy-7,11b-dihydrobenz[b]indeno[1,2-d]pyran-6a,10-diol	Sweet	COc1cc2c(cc1O)C1c3ccccc3OCC1(O)C2	ChemTasteDB
Abrusoside A	Sweet	CC1=CCC(C(C)C2CCC3(C)C4CCC5C(C)(C(=O)O)C(OC6OC(CO)C(O)C(O)C6O)CCC56CC46CCC23C)OC1=O	ChemTasteDB
Abrusoside B	Sweet	COC(=O)C1OC(OC2CCC34CC35CCC3(C)C(C(C)C6CC=C(C)C(=O)O6)CCC3(C)C5CCC4C2(C)C(=O)O)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O	ChemTasteDB
Abrusoside C	Sweet	CC1=CCC(C(C)C2CCC3(C)C4CCC5C(C)(C(=O)O)C(OC6OC(CO)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)CCC56CC46CCC23C)OC1=O	ChemTasteDB
Abrusoside D	Sweet	CC1=CCC(C(C)C2CCC3(C)C4CCC5C(C)(C(=O)O)C(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)CCC56CC46CCC23C)OC1=O	ChemTasteDB
Abrusoside E	Sweet	CC1=CCC(C(C)C2CCC3(C)C4CCC5C(C)(C(=O)O)C(OC6OC(CO)C(O)C(O)C6OC6OC(C(=O)O)C(O)C(O)C6O)CCC56CC46CCC23C)OC1=O	ChemTasteDB
Abrusoside E 6''-monomethyl ester	Sweet	COC(=O)C1OC(OC2C(OC3CCC45CC46CCC4(C)C(C(C)C7CC=C(C)C(=O)O7)CCC4(C)C6CCC5C3(C)C(=O)O)OC(CO)C(O)C2O)C(O)C(O)C1O	ChemTasteDB
Acesulfame	Sweet	CC1=CC(=O)NS(=O)(=O)O1	ChemTasteDB
Acesulfame K	Sweet	CC1=CC(=O)[N-]S(=O)(=O)O1.[K+]	ChemTasteDB
Acesulfame_potassium_CH3CH2_H	Sweet	CCC1=COS(=O)(=O)NC1=O	ChemTasteDB
Acesulfame_potassium_CH3CH2CH2_CH3	Sweet	CCCC1=C(C)OS(=O)(=O)NC1=O	ChemTasteDB
Acesulfame_potassium_H_H	Sweet	O=C1C=COS(=O)(=O)N1	ChemTasteDB
Acetaldehyde oxime	Sweet	CC=NO	ChemTasteDB
Advantame	Sweet	COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NCCCc1ccc(OC)c(O)c1	ChemTasteDB
Albiziasaponin B	Sweet	CC1(C)CC2C3=CCC4C5(C)CCC(OC6OC(COC7OCC(O)C(O)C7O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC4(C)C3(C)CC(O)C23CC1OC3=O	ChemTasteDB
Alitame	Sweet	CC(NC(=O)C(N)CC(=O)O)C(=O)NC1C(C)(C)SC1(C)C	ChemTasteDB
Allo-inositol	Sweet	OC1C(O)C(O)C(O)C(O)C1O	ChemTasteDB
Allyl oxy-nitroaniline	Sweet	C=COc1ccc([N+](=O)[O-])cc1N	ChemTasteDB
Ammonium glycyrrhizinate	Sweet	CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)[O-])C(O)C(O)C6OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1.[NH4+]	ChemTasteDB
ASA 1 (2,2-dimethyl-1-phenylsulfonylalkanoic acid)	Sweet	CC1(C)CC1(C(=O)O)S(=O)(=O)c1ccccc1	ChemTasteDB
ASA 3 (2,4-dimethyl-1-phenylsulfonylcyklohexanecarboxylic acid)	Sweet	CC1CCC(C(=O)O)(S(=O)(=O)c2ccccc2)CC1C	ChemTasteDB
ASA 5 (1-Phenylsulfonyl-6-methyl-3-cyclohexenecarboxylic acid)	Sweet	CC1CC=CCC1(C(=O)O)S(=O)(=O)c1ccccc1	ChemTasteDB
Aspartame-acesulfame	Sweet	CC1=CC(=O)[N-]S(=O)(=O)O1.COC(=O)C(Cc1ccccc1)NC(=O)C([NH3+])CC(=O)O	ChemTasteDB
Aspartic acid fenchyl ester	Sweet	COC(=O)C(NC(=O)C(N)C(=O)O)C(=O)OC1C2(C)CCC(C2)C1(C)C	ChemTasteDB
Aspartic acid-beta-4-nitroanilide	Sweet	O=C(O)CCNC(=O)Nc1ccc([N+](=O)[O-])cc1	ChemTasteDB
Aspartyl-phenylalanyl-OBu	Sweet	CCCCOC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O	ChemTasteDB
Aspartyl-phenylalanyl-OEt	Sweet	CCOC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O	ChemTasteDB
Aspartyl-phenylalanyl-OPr	Sweet	CCCOC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O	ChemTasteDB
Baiyunoside	Sweet	CC1=C(CCc2ccoc2)C2(C)CCC(OC3OC(CO)C(O)C(O)C3OC3OCC(O)C(O)C3O)C(C)(C)C2CC1	ChemTasteDB
Benzofurazan-5-yl guanidineacetic acid derivative	Sweet	O=C(O)CNC(=Nc1ccc2nonc2c1)NC1CCCCCCC1	ChemTasteDB
Bernardame	Sweet	Cc1cccc(CNC(=Nc2ccc(C#N)cc2)NCC(=O)O)c1	ChemTasteDB
Beryllium chloride	Sweet	[Be+2].[Cl-].[Cl-]	ChemTasteDB
Bromo-nitroaniline	Sweet	Nc1cc([N+](=O)[O-])ccc1Br	ChemTasteDB
Butanoic acid, 3-amino-4-[(1,3-dimethylpentyl)amino]-4-oxo-	Sweet	CCC(C)CC(C)NC(=O)C(N)CC(=O)O	ChemTasteDB
Butanoic acid, 3-amino-4-[(1-ethylpentyl)amino]-4-oxo-	Sweet	CCCCC(CC)NC(=O)C(N)CC(=O)O	ChemTasteDB
Butanoic acid, 3-amino-4-[(1-methylheptyl)amino]-4-oxo-	Sweet	CCCCCCC(C)NC(=O)C(N)CC(=O)O	ChemTasteDB
Butanoic acid, 3-amino-4-[(1-methylpentyl)amino]-4-oxo-	Sweet	CCCCC(C)NC(=O)C(N)CC(=O)O	ChemTasteDB
Butylsulfamate	Sweet	CCCCOS(N)(=O)=O	ChemTasteDB
Calcium cyclamate	Sweet	O=S(=O)([O-])NC1CCCCC1.O=S(=O)([O-])NC1CCCCC1.[Ca+2]	ChemTasteDB
Calcium saccharin	Sweet	O=C1[N-]S(=O)(=O)c2ccccc21.O=C1[N-]S(=O)(=O)c2ccccc21.[Ca+2]	ChemTasteDB
Carrelame	Sweet	O=C(O)CN=C(Nc1cc(Cl)cc(Cl)c1)NC(c1ccccc1)c1ccccc1	ChemTasteDB
Chloroform	Sweet	ClC(Cl)Cl	ChemTasteDB
Chloro-nitroaniline	Sweet	Nc1cc([N+](=O)[O-])ccc1Cl	ChemTasteDB
Compound (R)-(+)-9	Sweet	COc1ccc(C2OC3CC4CCC3(CS2)C4(C)C)cc1O	ChemTasteDB
Cyanoarylurea aspartame	Sweet	COC(=O)C(CC(=O)CNC(=O)Nc1ccc(C#N)cc1)Cc1ccccc1	ChemTasteDB
Cyanosuosan	Sweet	N#Cc1ccc(NC(=O)NCCC(=O)O)cc1	ChemTasteDB
Cyclamate	Sweet	O=S(=O)(O)NC1CCCCC1	ChemTasteDB
Cyclocarioside A	Sweet	CC(=O)OCC1OC(OC2CCC3(C)C4CC(OC5OC(C)C(O)C(O)C5O)C5C(C6(C)CCC(C(C)(C)O)O6)CCC5(C)C4C(C)CC3C2(C)C)C(O)C1O	ChemTasteDB
Cycloheptyl sulfamic acid (Na-salt)	Sweet	O=S(=O)([O-])NC1CCCCCC1.[Na+]	ChemTasteDB
Cyclooctyl sulfamic acid (Na-salt)	Sweet	O=S(=O)([O-])NC1CCCCCCC1.[Na+]	ChemTasteDB
Cyclopentyl sulfamic acid (Na-salt)	Sweet	O=S(=O)([O-])NC1CCCC1.[Na+]	ChemTasteDB
Decahydroisoquinoline-2-ylsulfamic acid sodium salt	Sweet	O=S(=O)([O-])NN1CCC2CCCCC2C1.[Na+]	ChemTasteDB
Deoxy-halo-sucrose derivative 29	Sweet	OCC1OC(OC2(CBr)OC(CBr)C(O)C2O)C(O)C(O)C1O	ChemTasteDB
Diazathiosuperaspartame	Sweet	COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=S)Nc1cnc(C#N)nc1	ChemTasteDB
Dihydroquercetin 3-acetate 4'-(methyl ether)	Sweet	COc1ccc(C2Oc3cc(O)cc(O)c3C(=O)C2OC(C)=O)cc1O	ChemTasteDB
Dihydroxyacetone	Sweet	O=C(CO)CO	ChemTasteDB
Dimethyl urea	Sweet	CN(C)C(N)=O	ChemTasteDB
Disodium glycyrrhizinate	Sweet	CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)[O-])C(O)C(O)C6OC6OC(C(=O)[O-])C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1.[Na+].[Na+]	ChemTasteDB
D-Isoleucine	Sweet	CCC(C)C(N)C(=O)O	ChemTasteDB
D-Lactulose	Sweet	OCC1OC(OC2C(CO)OC(O)(CO)C2O)C(O)C(O)C1O	ChemTasteDB
D-Leucrose	Sweet	OCC1OC(OC2COC(O)(CO)C(O)C2O)C(O)C(O)C1O	ChemTasteDB
D-Maltotriose	Sweet	OCC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O	ChemTasteDB
D-Norvaline	Sweet	CCCC(N)C(=O)O	ChemTasteDB
Dulcin	Sweet	CCOc1ccc(NC(N)=O)cc1	ChemTasteDB
Dulcoside A	Sweet	C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(C)C(O)C(O)C1O)C3	ChemTasteDB
D-Valine	Sweet	CC(C)C(N)C(=O)O	ChemTasteDB
Erythritol	Sweet	OCC(O)C(O)CO	ChemTasteDB
Ethoxy-nitroaniline	Sweet	CCOc1ccc([N+](=O)[O-])cc1N	ChemTasteDB
Ethylene glycol	Sweet	OCCO	ChemTasteDB
Exo-8,9,10-Tribornylsulfamate	Sweet	O=S(=O)([O-])NC1CC2CCC1C2.[Na+]	ChemTasteDB
Fluoro-nitroaniline	Sweet	Nc1cc([N+](=O)[O-])ccc1F	ChemTasteDB
Furfural	Sweet	O=Cc1ccco1	ChemTasteDB
Galactitol	Sweet	OCC(O)C(O)C(O)C(O)CO	ChemTasteDB
Gaudichaudioside A	Sweet	CC(=CCO)CCC1=C(C=O)CC(OC2OCC(O)C(O)C2O)C2C(C)(CO)CCCC12C	ChemTasteDB
Glucosyl sucrose	Sweet	OCC1OC(O)(C2(OC3(CO)OC(CO)C(O)C3O)OC(CO)C(O)C(O)C2O)C(O)C(O)C1O	ChemTasteDB
Glycerol	Sweet	OCC(O)CO	ChemTasteDB
Glycine	Sweet	NCC(=O)O	ChemTasteDB
Glycine analog of cyanosuosan	Sweet	N#Cc1ccc(NC(=O)NCC(=O)O)cc1	ChemTasteDB
Glycyrrhizin	Sweet	CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1	ChemTasteDB
Glycyrrhizinate_2	Sweet	CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6CC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1	ChemTasteDB
Guanidine	Sweet	N=C(N)N	ChemTasteDB
Guanidine carboxylic acid tetrazolyl isostere	Sweet	N#Cc1ccc(NC(=NC2CCCCCCC2)NCc2nnn[nH]2)cc1	ChemTasteDB
Guanidine derivative 5	Sweet	CC(N=C(NCC(=O)O)Nc1cc(Cl)cc(Cl)c1)c1ccccc1	ChemTasteDB
Guanidine derivative 6	Sweet	N#Cc1ccc(NC(=NC2CCCCCCC2)NCC(=O)O)cc1	ChemTasteDB
Guanidine derivative 10	Sweet	Cn1nnnc1NC(=Nc1ccc(C#N)cc1)NC1CCCCC1	ChemTasteDB
Guanidine derivative 11	Sweet	Cn1nnnc1NC(=Nc1ccc(C#N)cc1)NC1CCCCCCC1	ChemTasteDB
Guanidine-acetic acid	Sweet	CC(NC(NCC(=O)O)Nc1ccc(C#N)cc1)c1ccccc1	ChemTasteDB
Heptylame	Sweet	CCCCCCCNC(CC(=O)O)C(=O)Nc1ccc(C#N)cc1	ChemTasteDB
Hesperetin DHC	Sweet	COc1ccc(CCC(=O)c2c(O)cc(O)cc2O)cc1O	ChemTasteDB
Hesperetin dihydrochalcone modified 1	Sweet	COc1ccc(CCC(=O)c2c(O)cc(OC3OCC(O)C(O)C3O)cc2O)cc1O	ChemTasteDB
Hesperetin dihydrochalcone modified 3	Sweet	COc1ccc(CCC(=O)c2c(O)cc(OC3OC(CO)C(O)C(O)C3O)cc2O)cc1O	ChemTasteDB
Hesperetin dihydrochalcone modified 6	Sweet	CC1OC(OC2C(Oc3cc(O)c(C(=O)CCc4cccc(O)c4)c(O)c3)OC(CO)C(O)C2O)C(O)C(O)C1O	ChemTasteDB
Hesperinin glucoside DHC	Sweet	O=C(CCc1ccc(O)c(O)c1)c1c(O)cc(OC2OC(CO)C(O)C(O)C2O)cc1O	ChemTasteDB
Hexahydrothiepin-3-ylsulfamic acid sodium salt	Sweet	O=S(=O)([O-])NC1CCCCSC1.[Na+]	ChemTasteDB
